SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
-0.009585872,-0.00374826,0.0008819965,-0.26421157,-0.01826876,-0.020641899,-0.1524989,-0.0429731,-0.0014877755,-0.006032559,0.0024173667,-0.19008811,-0.034094512,-0.0028553086,0.011255496,0.0,0.0031209523,0.0,-0.0006819814,0.0,0.011573962,0.0,-0.015170227,0.0,-0.019393096,0.054101918,-0.68448234,-3.885867e-05,-0.042552516,0.0014278287
-0.013993637,-0.0045066974,0.0014826214,-0.35649842,-0.007567639,0.008803694,0.079768986,-0.13264517,-0.0010830024,-0.0029883417,-0.098385856,0.20923047,0.0097199315,0.0010698601,0.024339328,0.0,0.0023308047,0.0,-0.007558938,0.0,-0.14756295,0.0,0.019815942,0.0,0.03600643,0.08775601,0.15342285,-0.017372744,-0.095003575,0.00091214234
-0.02480588,-0.00048768794,-0.0778384,-0.28676495,0.08020279,-0.025022516,-0.06709446,-0.107467555,-0.005196071,0.022419903,-0.010799477,-0.24537,0.025202718,0.0023054068,0.013404418,0.0,-0.0002701953,0.0,-0.0013787416,0.0,0.034825943,0.0,0.0493553,0.0,0.04569629,0.09288305,0.16323929,-0.015152335,-0.04758861,0.0023844184
-0.006162104,-0.014507126,-0.027273532,0.04955339,-0.025330348,-0.026098222,-0.07190441,-0.03617808,-0.0377914,-0.009338929,-0.009455869,-0.30021605,0.02253147,0.0025821954,-0.08168219,0.0,0.00793524,0.0,0.00074016495,0.0,0.012367703,0.0,0.021576563,0.0,0.019166503,0.07051774,0.16775824,-0.012801001,-0.0552431,0.0019509132
-0.009532853,-0.004172516,0.00046473581,-0.32130146,-0.012217517,-0.011634851,-0.058604106,-0.1082971,-0.0061715124,-0.005661954,-1.4601023e-05,-0.16490005,0.01104559,0.0016664201,0.00841051,0.0,-0.0055404836,0.0,0.017006885,0.0,-0.05855674,0.0,0.017233932,0.0,-0.11519703,-0.37506714,0.101153344,-0.0012292957,-0.04935685,-0.00047613104
-0.009348084,0.000837071,-0.010702391,-0.102308095,-0.011537136,-0.022178208,-0.19709758,-0.039951023,-0.0078049884,-0.0027472277,-0.010460696,-0.23158374,-0.07177047,-0.008842729,0.009506836,0.0,-0.0009918016,0.0,-0.016566603,0.0,0.00811903,0.0,-0.032263692,0.0,-0.1451247,-0.46022862,0.09490046,0.00070400565,-0.05791948,0.0046767686
-0.009790235,0.00063646614,0.012010273,-0.047991093,0.029193228,-0.046838477,-0.09863115,-0.09057727,-0.014600849,0.025279589,-0.010056994,-0.29486275,0.031236038,0.0046983426,0.003217815,0.0,-0.06381244,0.0,0.0016214857,0.0,-0.0947835,0.0,-0.035058957,0.0,-0.026545184,0.096163325,0.12645674,0.0003981089,0.08918932,0.010728564
-0.00928051,0.0010519562,0.0011842543,0.34346017,-0.005161244,-0.03309544,0.015119032,0.031817064,0.0049041878,-0.0014584463,0.012234517,0.2055147,0.02228567,0.0026001618,0.03605945,0.0,0.003426106,0.0,0.0026110832,0.0,0.013054692,0.0,-0.012499565,0.0,-0.026185216,0.17408474,0.23552126,0.002308687,-0.04600342,-0.019235035
-0.00877958,0.002090427,0.0014041977,0.39205313,-0.0045923875,0.008854442,-0.066463485,0.06824709,-0.008837233,-0.0014584193,-0.013863451,0.18397921,0.02433688,0.002445488,0.018890098,0.0,0.004080796,0.0,0.00040431303,0.0,-0.25347686,0.0,-0.012412923,0.0,-0.02008495,0.14964114,0.22324729,0.0048533003,-0.04688003,-0.008497186
0.08065999,0.0060019395,-0.0011430475,-0.17495808,-0.016662728,-0.021822637,-0.137873,-0.07769325,0.0033452287,-0.005730793,-0.0056386753,-0.17522603,0.012763721,0.0011083293,-0.035925917,0.0,0.0012018618,0.0,0.00064322056,0.0,0.010062578,0.0,-0.02021324,0.0,-0.009822333,0.056420486,-0.6878124,-0.004372474,-0.044234224,0.00079201494
-0.0063269166,0.0037388478,0.0044621173,0.1497682,-0.008245704,-0.06124159,0.08547158,0.0011039765,0.007974642,-0.0029123917,0.013732608,0.25979596,0.015104064,0.0023547234,0.020404212,0.0,0.00556993,0.0,0.0011818358,0.0,-0.065876156,0.0,0.024997953,0.0,-0.02519618,0.15405533,0.21928908,0.0028809048,0.06666084,0.001997456
-0.012805292,-0.007736236,0.0011278377,-0.2189889,-0.014572727,0.006839891,-0.14600173,-0.08328611,0.0017549426,-0.0049278066,0.0018427125,-0.16105382,0.010993932,0.0009712119,0.008323888,0.0,-0.0067550796,0.0,-0.0012351382,0.0,-0.04502066,0.0,-0.013670209,0.0,-0.017934954,0.052084975,-0.68211514,-0.008945428,-0.043669045,0.0011029053
0.031272255,-0.0029264807,0.0012812038,-0.16430037,-0.012332529,0.016208244,0.017925017,-0.02895134,0.0012684134,-0.004212509,0.027201569,0.29325727,0.009925855,0.0011456149,0.03612919,0.0,0.0005881534,0.0,0.0012833388,0.0,0.028839963,0.0,0.014434753,0.0,0.022715755,0.14636627,0.20671996,0.00212804,0.10584171,0.00032845928
-0.008332022,-0.010603871,-0.012826508,0.31535944,-0.013884381,0.00852324,-0.111359134,-0.01985064,0.017400905,-0.004185382,0.0030083607,-0.27221978,0.040704288,0.0020726742,0.023945887,0.0,-0.009289155,0.0,0.004490991,0.0,0.012235344,0.0,0.02063249,0.0,-0.020675173,0.118444435,0.195733,0.0051592463,-0.043138843,0.0051453304
-0.011025925,-0.0016166215,-0.0012680539,-0.43183234,-0.009056921,0.009696071,0.11927231,-0.107106104,0.016506081,-0.0030788546,0.016116904,0.2501882,0.009480016,0.0010439039,0.053175263,0.0,-0.00787284,0.0,-0.00011825528,0.0,0.037221838,0.0,0.028728265,0.0,0.037341777,0.09321679,0.16588366,-0.015464121,-0.028173884,0.00086359563
-0.006116195,0.0012514959,0.0041473415,0.14484616,-0.008609033,0.018786242,0.1671705,-0.01737054,-0.00530953,-0.0027633673,0.016769202,0.3145292,0.015429724,0.0026045507,0.019235132,0.0,0.0050408132,0.0,0.0010302116,0.0,0.01515455,0.0,0.021336434,0.0,0.02055975,0.12405865,0.18867391,0.0048968764,0.06537613,0.0013397407
-0.017878044,-0.004576224,0.015274582,-0.11433106,0.084936194,0.01844103,-0.03484737,-0.051119804,-0.0041966992,0.035092577,-0.014597869,-0.20742756,0.04595462,0.0042688493,0.008501154,0.0,0.013661339,0.0,0.0018442157,0.0,0.029139679,0.0,0.054063343,0.0,-0.03065044,0.10284576,0.14619231,0.0012261337,0.14583379,0.0059055993
-0.008305182,-0.0067634727,-0.0031315372,-0.33047143,-0.0056383666,-0.021752538,0.093601406,-0.039815057,0.00084496307,-0.0017301027,0.004615257,0.1427587,0.009087333,0.0010507301,0.03691071,0.0,-0.0022508095,0.0,0.004358017,0.0,0.03154437,0.0,0.015612485,0.0,-0.15601744,-0.5090249,0.08332095,-0.010144154,-0.086933434,0.00071992935
-0.014807169,0.0013776405,0.0052843685,0.015422699,-0.02695139,-0.02819232,-0.20056617,0.043321215,-0.017406408,-0.011253681,-0.009631917,-0.36992913,-0.12480215,-0.018229485,0.008726079,0.0,0.0039336546,0.0,-0.00051230437,0.0,0.008400493,0.0,-0.016512752,0.0,-0.027223209,0.11959213,0.15463471,-0.023794377,-0.05561571,0.012460412
0.03519661,-0.0025713572,-0.015459643,-0.15751556,-0.009353308,0.01659167,0.091671154,-0.05349045,-0.0012953776,-0.0031423655,0.027078334,0.32266822,0.00943258,0.0011845584,0.029510079,0.0,-0.0056751957,0.0,0.0024394032,0.0,0.025133679,0.0,0.012942542,0.0,0.020455534,0.13591513,0.19539884,0.0030886221,0.1000748,0.0003307535
-0.009732358,0.006548992,0.0065724473,0.0076607848,-0.023624258,0.017185744,-0.05656359,-0.06977368,-0.0086470535,-0.008193375,-0.010104018,-0.32383335,0.04264896,0.00469606,0.009228906,0.0,0.02149042,0.0,-0.0002872289,0.0,0.01154081,0.0,-0.022719793,0.0,-0.019745773,0.088852756,0.16798453,0.00063523545,0.12044166,0.0074973926
-0.019868301,-0.007055294,0.00035463524,-0.29572597,-0.012472094,0.00641609,-0.11108194,-0.07387152,-0.0041159918,-0.005876903,0.0036184287,-0.16585189,0.011592082,0.00093356473,0.017895563,0.0,-0.006983629,0.0,0.0018777349,0.0,-0.04589145,0.0,0.011734414,0.0,-0.018276684,0.047201835,-0.6794812,-0.0010374227,-0.044690717,0.0008776608
-0.013662062,-0.04494623,-0.03820863,0.27068484,0.03408722,-0.038282342,-0.0018596019,0.040698107,-0.0036300598,0.013143512,-0.008313779,-0.14075154,0.051024873,0.0036175868,-0.12330885,0.0,0.0012112075,0.0,0.0008200523,0.0,0.013394687,0.0,0.034370083,0.0,-0.024647554,0.14276876,0.20019706,-0.016417399,-0.04993919,0.017958418
-0.014112423,-0.0046309154,-0.010444671,-0.15279761,-0.013347633,-0.021390945,-0.17905496,-0.030887002,-0.004062188,-0.0035046688,-0.009612284,-0.21284312,-0.04075115,-0.0030590806,0.007254114,0.0,0.0031392481,0.0,-0.0006241783,0.0,0.011800189,0.0,-0.010128598,0.0,-0.01883674,0.05615517,-0.6985925,-0.011800525,-0.04018802,0.0005423118
-0.006715091,-0.012876433,-0.019542769,0.029272981,-0.018351108,0.012955466,-0.08421703,-0.07675971,-0.008551711,-0.004258501,-0.009995104,-0.32867837,0.03950155,0.0046162554,0.011321489,0.0,0.01724105,0.0,0.0042703548,0.0,0.010948315,0.0,-0.013375354,0.0,-0.020144213,0.08922954,0.16796677,0.0006391088,0.112674154,0.006806194
-0.007963088,0.0005654965,0.0009945437,-0.20293573,-0.012258022,-0.056573905,0.0069728526,-0.027704254,-0.0049524703,-0.004153718,-0.07708071,0.2631422,0.010434927,0.0012236888,0.035574432,0.0,0.0028998884,0.0,0.002095141,0.0,0.029428963,0.0,0.014895812,0.0,0.022199191,0.12946285,0.19557258,0.00065528846,0.09480387,0.00047969812
-0.017944284,-0.005113853,-0.03560701,0.36160514,0.036943354,0.027094187,-0.11807313,0.09152309,0.00077793514,0.009185314,-0.008055094,-0.26735687,0.10887851,0.009564045,0.020501714,0.0,0.0019335465,0.0,-0.00076636,0.0,0.0106484145,0.0,-0.01337277,0.0,-0.02203143,0.14259358,0.20885493,0.001797278,-0.060520865,-0.026109384
-0.012323846,-0.0044753235,-0.0104962075,-0.09858203,-0.011603179,0.010767187,-0.19169171,-0.0406204,0.002956797,-0.002653472,0.0033314612,-0.2065798,-0.058233958,-0.0038406013,0.0073453123,0.0,0.005111828,0.0,9.902997e-06,0.0,0.010702292,0.0,-0.011998552,0.0,-0.020083237,0.056247704,-0.7422671,-0.013018131,-0.051654648,0.004001069
-0.012532136,-0.0049718376,-0.010351149,-0.17706761,-0.013571501,-0.022268187,-0.2084766,-0.021703605,0.00086971367,-0.0038557213,-0.010247497,-0.2159672,-0.042114988,-0.003143284,0.008273663,0.0,0.0024088973,0.0,-0.00025497857,0.0,0.011382745,0.0,-0.010316555,0.0,-0.018060623,0.055474166,-0.6781154,0.0005469689,-0.042418674,0.0013721251
-0.014448545,-0.011195465,0.0013563206,-0.257999,-0.04457469,-0.020899145,-0.10705358,-0.08109661,0.012510572,-0.01070935,-0.00032134392,-0.30475995,0.017276416,0.0013053967,-0.044378873,0.0,-0.011837065,0.0,0.0056704977,0.0,0.018454146,0.0,-0.01678156,0.0,-0.027861366,0.09837633,0.141278,-0.0008954833,-0.062288877,-0.009429677
-0.014198796,0.0030952909,0.0025012426,0.38927698,-0.019544031,0.014670398,-0.078713745,0.114290334,-0.012902619,-0.0055623315,-0.009648772,-0.27420193,0.10313179,0.014438685,0.014296059,0.0,0.0039990013,0.0,-0.00011227342,0.0,0.015093268,0.0,-0.01061821,0.0,0.021264363,0.122448094,0.20733795,0.002189458,0.075684525,0.005929635
-0.009176,0.0010599506,0.00507586,0.03746959,-0.023973648,0.017018592,-0.122174434,0.01042651,-0.013526432,-0.005667841,-0.009506681,-0.38225782,-0.106630914,-0.009890026,0.010786721,0.0,0.002881324,0.0,-0.00055194896,0.0,0.008531093,0.0,-0.014974329,0.0,-0.023956792,0.123380244,0.16347234,0.0016534858,-0.061385136,-0.019735683
0.03745309,0.0026627295,0.004350911,0.22881874,-0.005985614,0.013563984,0.17539652,0.033549726,0.0063665905,-0.0021022675,0.012563941,0.27857554,0.013430083,0.0025888325,0.016141688,0.0,0.0057249917,0.0,0.0017923238,0.0,-0.06529573,0.0,0.023938023,0.0,0.030301392,0.12651533,0.21811345,-0.026712496,-0.037919223,0.0008444847
-0.0074954685,-0.004540522,-0.020319287,0.031247396,-0.008926306,-0.07622667,-0.1277854,-0.07427192,0.00031418828,-0.0022505063,-0.030170223,0.22680807,0.013597549,0.0012738074,0.021790897,0.0,0.0074074874,0.0,-0.00024827628,0.0,0.014984669,0.0,-0.014839779,0.0,-0.030498963,0.1619892,0.19771041,0.005820883,0.091674194,0.003111799
-0.00853978,-0.00039812093,0.00094295957,0.005413674,-0.012724845,-0.02657405,-0.15572579,0.01849348,-0.0007369098,-0.0052897604,-0.009247554,-0.23135832,-0.1063113,-0.012900244,0.010237872,0.0,-0.0009327556,0.0,-0.013957744,0.0,0.004974341,0.0,-0.03012285,0.0,-0.13649218,-0.47396255,0.105283156,-0.01731084,-0.058997814,0.015112163
-0.0217342,0.0016491367,-0.026474992,-0.17843825,-0.006700241,0.009184034,0.12253055,-0.07806019,-0.002250015,-0.002404155,0.021583414,0.24026965,0.008772479,0.0009155474,-0.095100485,0.0,-0.0058671283,0.0,0.0067382683,0.0,-0.08272399,0.0,0.019654337,0.0,0.035273068,0.07831937,0.14373055,-0.017855225,-0.07264932,0.001282282
-0.011094815,-0.0036659562,-0.00445122,-0.40483734,-0.005838206,0.003085397,-0.07523824,-0.11963722,-0.00953916,-0.001999176,-0.023955526,0.089105584,0.008014804,0.00028072944,-0.1118529,0.0,-0.0018602952,0.0,0.018283345,0.0,0.018745655,0.0,-0.023419108,0.0,-0.109386444,-0.4704667,0.10149255,-0.0069542998,-0.06937,0.00045097602
-0.017019719,-0.0024713227,0.0019215737,-0.035458397,-0.0075575192,0.01664196,-0.015419686,-0.09280096,-0.008876728,-0.0022643176,0.0120486915,0.27116668,0.011114551,0.0011321297,0.02975646,0.0,-0.0081473915,0.0,-0.0003431902,0.0,0.023853527,0.0,-0.014348881,0.0,-0.050360724,0.15757047,0.20227386,0.0052941563,-0.13067085,0.0039726826
-0.010257138,-0.0033917173,0.0006826692,-0.09258531,-0.011499278,0.014542748,0.018518886,-0.0338406,-0.000968269,-0.0033944203,0.026681023,0.26598462,0.013108777,0.0012355604,0.032198247,0.0,0.0026376082,0.0,-9.45569e-05,0.0,0.025148645,0.0,0.016478743,0.0,-0.02994977,0.16742918,0.20773633,0.0039037876,0.15151343,0.0012937912
-0.010233334,0.0056648715,0.0057576136,0.011107877,-0.025347527,0.016203929,-0.06598207,-0.10471247,0.0052014687,-0.0069318726,-0.010546854,-0.3188298,0.03885626,0.0047075115,0.008721481,0.0,0.022029083,0.0,-0.00036460208,0.0,0.010210963,0.0,-0.023945332,0.0,-0.020866754,0.10734705,0.16625321,0.0004318642,0.11695262,0.0075927353
-0.009976062,-0.0062539615,-0.011620353,-0.24322604,-0.015396452,0.012863077,-0.17552552,-0.021958621,-0.008430284,-0.0039226282,0.0040251995,-0.24971825,-0.05026072,-0.0062806667,0.0104101645,0.0,-0.002224549,0.0,-0.0221317,0.0,0.0109640425,0.0,-0.026095264,0.0,-0.1375803,-0.44564626,0.09247331,-2.4614372e-05,-0.052657597,0.0024675042
-0.017662207,0.00019471797,0.0014972157,-0.18742833,-0.008102694,0.009709116,0.032900445,-0.063087136,0.0026934263,-0.0024344265,0.0148568,0.22695419,0.012659424,0.0011786827,0.024705261,0.0,-0.0059176567,0.0,0.002023328,0.0,0.03216996,0.0,0.017909916,0.0,-0.055625096,0.14248216,0.19736992,-0.028793078,-0.15843043,0.0024414673
-0.016468786,0.0050384053,0.0048555187,-0.3356779,-0.035401456,0.01876872,-0.19670786,-0.06353804,-0.010341017,-0.013526513,0.0043465393,-0.41449186,-0.07986112,-0.006774675,0.0062411614,0.0,0.0027731303,0.0,-0.0018536615,0.0,0.012156474,0.0,-0.020418359,0.0,-0.025122423,0.083276644,0.13162106,0.00086631527,0.09691982,0.0025800716
-0.009954285,-0.0031971033,-0.013617715,-0.18172531,-0.0092021,0.0149329165,0.062523104,-0.09858757,-0.0029718375,-0.0030167382,0.04465911,0.3054619,0.009683545,0.0011627538,0.03925241,0.0,0.001231422,0.0,0.0015090324,0.0,0.03432151,0.0,0.014220079,0.0,0.022996671,0.12940723,0.1614191,0.0026726625,0.119507514,0.0006608188
-0.0091501875,0.0027930576,0.0015499038,-0.24755868,-0.05190167,-0.027505973,-0.0679891,-0.0095445,0.0019056669,-0.013119072,0.0030138951,-0.13832852,0.011543877,0.0011142511,-0.048259728,0.0,-0.016737733,0.0,0.0010802979,0.0,-0.05228298,0.0,0.0106375115,0.0,0.0140522625,0.03787072,-0.6222929,-0.00066905894,0.2204583,0.0009609198
-0.0071000587,0.002794501,-0.0036441118,-0.18827534,-0.0063230675,0.01192129,0.104390405,-0.10157685,-0.019279465,-0.0021865165,-0.05998414,0.12887737,0.00846065,0.00093463075,-0.09144137,0.0,0.004565275,0.0,-0.0035679583,0.0,-0.053644236,0.0,0.015435786,0.0,-0.09490932,-0.52427846,0.08590447,0.0014095637,0.14396101,0.00031855496
-0.009990492,0.0014705092,0.0015774996,-0.08897537,-0.010791264,0.015290944,0.010015236,-0.044682633,-0.0022724597,-0.0029971902,0.026865473,0.2945033,0.012480678,0.0012207769,0.030461373,0.0,-0.008411387,0.0,0.0003746798,0.0,0.024952888,0.0,-0.014040719,0.0,-0.02748989,0.15862706,0.20621674,0.00369475,0.15360571,0.0014566205
-0.012015524,0.00076854654,-0.017450994,0.44759598,-0.010122095,-0.04994681,-0.1833191,0.2043632,-0.0019024226,-0.0028441036,-0.007907859,-0.35565963,-0.09293599,-0.0077683595,0.0115366,0.0,0.001970105,0.0,-0.0003484023,0.0,0.009599319,0.0,-0.00951564,0.0,-0.020777686,0.12601581,0.19320689,0.0053832266,-0.0425161,0.000980637
-0.014301568,-0.00451699,-0.019723866,-0.2002781,0.03076906,-0.015647136,-0.11894747,-0.087769575,0.0013343353,0.009245145,-0.009614157,-0.13290729,0.011274271,0.0009482816,-0.041076656,0.0,0.002617671,0.0,-0.00015513203,0.0,-0.051349796,0.0,0.01494722,0.0,0.017473137,0.043012448,-0.75278443,-0.0006898501,-0.060403742,-0.004804759
-0.010918537,0.0012149622,-0.017459638,0.48859468,-0.00994146,0.078890294,-0.13982657,0.24005665,-0.0037413582,-0.0028033385,-0.008293654,-0.30972582,-0.07113462,-0.0032629124,0.010567826,0.0,0.0021494313,0.0,-0.00048412304,0.0,0.009562669,0.0,-0.009351982,0.0,-0.020599749,0.13512285,0.20472866,0.0053916904,-0.03645754,-0.001210396
-0.011242687,0.005723905,0.0020630145,-0.15859404,-0.01534795,-0.022736305,-0.17550421,-0.0068216943,-0.0042152684,-0.0053867525,-0.009694097,-0.20184934,-0.041399125,-0.0031462768,0.0065691834,0.0,0.0033821561,0.0,0.00013548644,0.0,0.011935922,0.0,-0.010596628,0.0,-0.017912053,0.054848976,-0.6805684,-0.011688733,-0.04276092,0.0008302898
-0.011876033,0.0037382033,0.001656925,-0.16624068,-0.01979606,-0.02330388,-0.19021152,-0.031947993,0.0008090154,-0.0065729935,0.00282213,-0.21884023,-0.04357896,-0.0034768162,0.0059096506,0.0,0.00402115,0.0,0.00013111674,0.0,0.0120314425,0.0,-0.010282551,0.0,-0.017915556,0.05691945,-0.71061015,-0.014250239,-0.04354085,0.0019910743
-0.009064276,-0.004201917,-0.0015302224,-0.36356664,-0.01199274,-0.012143791,-0.115290515,-0.097517364,-0.008838337,-0.0050692265,0.00080675737,-0.15719333,0.014305913,0.00071273244,0.0131982025,0.0,0.00020248645,0.0,0.031593286,0.0,-0.0430029,0.0,-0.019159213,0.0,-0.095087476,-0.37747228,0.09386381,-0.002964006,-0.048232287,-0.0011901575
-0.0131361745,0.0015516959,0.00027265577,0.37941206,-0.020164942,0.011327593,-0.14077722,0.13052054,0.013137071,-0.005421659,-0.0011906683,-0.2914988,0.096345246,0.014194842,0.01370159,0.0,0.003464552,0.0,-0.00026818344,0.0,0.011104547,0.0,-0.009841851,0.0,0.019150617,0.13209896,0.20298633,0.003811293,0.07295335,0.003776396
0.028631477,0.0031976723,0.0013313118,0.24108033,-0.009983622,-0.03852968,-0.12372073,-0.022229156,-0.0037367065,-0.002612241,-0.02343518,0.18147537,0.019180054,0.0023202058,0.026032299,0.0,0.006070222,0.0,2.5368798e-05,0.0,0.015874604,0.0,-0.014203037,0.0,-0.01780103,0.14042343,0.21298875,0.0035098363,0.06170213,0.0035210028
-0.0136706075,-0.015290243,-0.03526972,0.26643452,0.04849092,0.021449449,-0.009862165,0.059980214,-0.002572032,0.009926759,-0.011100081,-0.18275249,0.059326306,0.006424701,0.01753251,0.0,-0.011269258,0.0,-0.0012079645,0.0,0.014524695,0.0,-0.013694264,0.0,-0.023201926,0.1481346,0.17705189,0.0019472898,0.09433612,0.013355026
-0.020189743,-0.0041274363,0.0021119397,-0.33009598,-0.007053435,0.006783165,0.040410694,-0.09435979,0.004099237,-0.0026195291,0.018904047,0.20858997,0.008699297,0.00096233573,-0.109505065,0.0,-0.0045870445,0.0,-0.0035671382,0.0,-0.1328981,0.0,-0.02536886,0.0,-0.03914676,0.13754489,0.14205337,-0.021786971,-0.15806839,0.0027938252
-0.0077575464,-0.013168155,0.0072688996,-0.15464906,-0.007312872,0.014050429,0.17051853,-0.031640843,0.0079664495,-0.0024094954,0.014237932,0.17546377,0.008871472,0.00095310324,0.03321983,0.0,-0.0029232602,0.0,-0.0017009057,0.0,0.0153547395,0.0,0.031050058,0.0,0.08014987,-0.49771056,0.13730188,0.0015042919,0.09815852,-0.00093237264
-0.0077640847,0.0018076325,0.0022468485,0.35166514,-0.0055200346,0.014642785,0.043512657,0.025919886,0.004000665,-0.0016885861,-0.027438285,0.21612795,0.021849792,0.0025248742,0.027749702,0.0,-0.0075868294,0.0,6.8937865e-05,0.0,0.013228041,0.0,0.015559291,0.0,-0.027058259,0.17313823,0.24045946,0.0024898138,-0.042073738,0.0025319224
-0.0070915646,-0.0134609,-0.01091819,-0.32530215,-0.004989292,0.011567595,0.14433274,-0.12735729,0.024027284,-0.0015967872,0.0088898,0.12782641,0.0071837204,0.0006715925,-0.08290262,0.0,-0.015768958,0.0,-0.0015029665,0.0,-0.044614244,0.0,0.010942719,0.0,0.017159112,0.032620158,-0.6665419,0.003786894,-0.030719858,0.00066093815
-0.013667778,-0.006941086,-0.008161527,-0.31746125,-0.011208683,-0.013845427,-0.03865232,-0.06387443,0.0036632377,-0.0037709125,-0.010196258,-0.12570181,0.011454952,0.0009883032,-0.043658935,0.0,-0.0057264767,0.0,0.00088565226,0.0,-0.0399044,0.0,0.010716259,0.0,0.0160691,0.032383747,-0.7449442,-0.0012052201,-0.03932759,0.0008080588
-0.010599073,-0.0019732006,-0.011289906,-0.28144437,-0.017227039,-0.014653139,-0.14433515,-0.086016454,-0.009729288,-0.0041893483,0.00190897,-0.1768212,0.010080699,0.000517157,-0.048926532,0.0,-0.0036757924,0.0,0.0017291624,0.0,0.023593556,0.0,-0.053108383,0.0,0.10284134,-0.29160085,0.11152424,-0.002540548,-0.03624642,-0.0005641555
-0.011341177,-0.0057940315,0.0019242897,-0.19049858,-0.020444833,-0.021798698,-0.20519097,-0.051027525,0.0025746303,-0.006644956,-0.0113278385,-0.24556777,-0.049245033,-0.005978848,0.009891028,0.0,-0.0027080458,0.0,-0.018023122,0.0,0.010513703,0.0,-0.027518788,0.0,-0.13438454,-0.42167956,0.091428384,0.00046936126,-0.054685436,-0.009329752
-0.0185072,0.0039893473,0.00270098,-0.059913356,-0.022959292,0.010861167,-0.055348102,-0.024573136,-0.0017643211,-0.005074316,-0.015679998,-0.20746025,0.047710218,0.005018491,-0.03786209,0.0,0.008128624,0.0,-0.00031219886,0.0,0.012743244,0.0,-0.014370369,0.0,-0.024192337,0.12480802,0.16018695,4.5220913e-05,0.13029566,0.009829662
-0.015604253,-0.0138463,0.003623895,-0.2580442,-0.03972389,0.008853387,-0.05647593,-0.052532762,-0.024266513,-0.017341372,-0.00065225945,-0.34106427,0.01659724,0.0012428731,-0.072045796,0.0,-0.010744283,0.0,0.0020010825,0.0,0.027310269,0.0,0.015051124,0.0,-0.030782135,0.09145844,0.14396459,-8.0124766e-05,-0.077718206,0.002875262
-0.014696818,0.003938978,0.0012416058,-0.19582413,-0.01278389,-0.021903962,-0.09248736,-0.08626277,-0.0075387154,-0.004795175,0.0028769637,-0.16429399,0.01172003,0.0010095063,-0.048929468,0.0,0.003265551,0.0,-0.0021485535,0.0,-0.051672943,0.0,0.011454203,0.0,0.01185784,0.03816609,-0.7092183,-0.0021681753,-0.051657636,0.0009819956
-0.01041374,-0.005118438,-0.011576187,-0.21220982,-0.015681643,0.0147569515,-0.20335998,-0.04678035,0.0017796159,-0.0045090104,-0.010850213,-0.2522017,-0.04966923,-0.006490981,0.009375036,0.0,-0.0026657442,0.0,-0.019271981,0.0,0.011572217,0.0,-0.024597563,0.0,-0.12914608,-0.42903513,0.09123952,0.00032399214,-0.060010523,0.0029397057
-0.019455709,0.003914618,0.0050195674,-0.13177542,-0.026859017,-0.028822806,-0.098198496,-0.03351121,-0.025678292,-0.007425563,0.0003823864,-0.2518766,0.028876634,0.0025417113,-0.05354999,0.0,0.007780001,0.0,0.0010560232,0.0,0.01923382,0.0,0.023640113,0.0,-0.032795243,0.09147421,0.15531844,-0.0014116458,-0.090463676,-0.0126237525
0.08385309,0.0020241132,0.0073463605,0.35382184,0.060989484,0.018293416,-0.014556388,0.099947765,-0.0031524799,0.015624091,-0.009244004,-0.18078746,0.111129515,0.011908073,0.013940656,0.0,0.004916885,0.0,0.00048153693,0.0,0.01713369,0.0,0.023433687,0.0,-0.020393584,0.16534291,0.19123566,0.0034953796,0.083971694,0.0071460223
-0.010836833,-0.0007213876,0.0017291936,-0.014525607,-0.009606762,-0.07566742,-0.12663016,-0.07301476,-5.2354946e-05,-0.0027431617,0.012068364,0.20869279,0.013482934,0.0011065141,0.019187592,0.0,0.0054226415,0.0,-0.00023474966,0.0,0.016569154,0.0,-0.017870622,0.0,-0.034264524,0.1638575,0.19820462,0.0043574753,0.1014326,0.0033165077
-0.014599935,0.008964962,0.0026707333,0.38173667,-0.018692207,-0.032762803,-0.006118755,0.0951974,-0.002622024,-0.0058723725,-0.008113065,-0.2423921,0.10225635,0.014443902,-0.0970219,0.0,0.0047865123,0.0,6.714945e-06,0.0,0.013396444,0.0,-0.011118713,0.0,-0.01701953,0.12317148,0.20167066,0.0012084042,0.08076865,0.015597527
-0.013090939,0.0029846756,-0.009589472,-0.14943594,-0.013841171,-0.021759309,-0.18009749,-0.056376614,-0.0042614667,-0.004098832,-0.009218111,-0.2186379,-0.03981884,-0.003394063,0.006622561,0.0,0.0036483738,0.0,3.991303e-06,0.0,0.012036612,0.0,-0.009747613,0.0,-0.017862394,0.055079527,-0.6768572,-0.0112873055,-0.040257983,0.00093835924
